file,code,product_id,status,public_main_url,public_thumb_url,message
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0471 CORROBORANTE OLIO DI GIRASOLE SPRAY 750ML.png,EN0471,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0472 CORROBORANTE OLIO DI GIRASOLE SPRAY 1LT.png,EN0472,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0474 CORROBORANTE OLIO DI SOIA GREZZO 200G.png,EN0474,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0475 CORROBORANTE OLIO DI SOIA GREZZO 500G.png,EN0475,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0476 CORROBORANTE OLIO DI SOIA GREZZO 1KG.png,EN0476,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0477 CORROBORANTE OLIO DI SOIA GREZZO SPRAY 500ML.png,EN0477,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0478 CORROBORANTE OLIO DI SOIA GREZZO SPRAY 750ML.png,EN0478,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0479 CORROBORANTE OLIO DI SOIA GREZZO SPRAY 1LT.png,EN0479,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0481 BOLLA STOP EQUI+CHIT 200G.png,EN0481,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0482 BOLLA STOP EQUI+CHIT 500G.png,EN0482,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0483 BOLLA STOP EQUI+CHITO 1KG.png,EN0483,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0484 BOLLA STOP EQUISETO+CHITOSANO SPRAY 500ML.png,EN0484,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0485 BOLLA STOP EQUISETO SPRAY 750ML.png,EN0485,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0485 BOLLA STOP EQUISETO+CHITOSANO SPRAY 750ML.png,EN0485,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0486 BOLLA STOP EQUISETO+CHITOSANO SPRAY 1LT.png,EN0486,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0488 BOLLA STOP LECITINA 200G.png,EN0488,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0489 BOLLA STOP LECITINA 500G.png,EN0489,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0490 BOLLA STOP LECITINA 1KG.png,EN0490,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0491 BOLLA STOP LECITINA DI SOIA SPRAY 500ML.png,EN0491,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0491 LECITINA DI SOIA SPRAY 500ML.png,EN0491,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0492 BOLLA STOP LECITINA DI SOIA SPRAY 750ML.png,EN0492,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0493 BOLLA STOP LECITINA SPRAY 1LT.png,EN0493,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0493 LECITINA DI SOIA SPRAY 1LT.png,EN0493,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0500 ZANZARE EUCALIPTO GIUSTA DOSE 250ml.png,EN0500,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0502 ZANZARE CITRONELLA E GERANIO GIUSTA DOSE 250ml.png,EN0502,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0504 IGIENIZZANTE CASSONETTI GIUSTA DOSE 250ML.png,EN0504,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0506 DEODORANTE CUCCE GIUSTA DOSE 250ML.png,EN0506,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0561 TAVOLETTA TOPI CLASSICO.png,EN0561,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0562 TAVOLETTA TOPI FORMAGGIO.png,EN0562,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0563 TAVOLETTA TOPI CACAO.png,EN0563,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/EN0564 TAVOLETTA TOPI VANIGLIA.png,EN0564,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/FERCYP INSETTICIDA 100ML.png,FERCYP,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/FERCYP INSETTICIDA 1LT.png,FERCYP,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/FERCYP INSETTICIDA 250ml.png,FERCYP,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/FORZA 3 SPRAY 750ML.png,FORZA,,unmatched,,,no product with this code
"/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/GRAN ESCA 1,5KG.png",GRAN,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/GRAN ESCA 5 kg.png,GRAN,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/INSETTICIDA-FORMICHE-E-SCARAFAGGI-500ML.png,INSETTICIDA,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/INSETTICIDA-MOSCHE-E-ZANZARE-500ML.png,INSETTICIDA,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/INSETTICIDA-VESPE-E-CALABRONI-750ML.png,INSETTICIDA,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/LETTIERA BACTER SELECT 1LT.png,LETTIERA,,unmatched,,,no product with this code
/Volumes/Condivisa/FOTO ENERGICA 2025/ridotte/VESPE E CALABRONI SPRAY 500ML.png,VESPE,,unmatched,,,no product with this code
